,id,title,type,description,release_year,age_certification,age_certification.1,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,documentation,drama,comedy,thriller,crime,romance,action,GenreCt,OtherGenr,US,IN,GB,JP,KR,FR,ES,CA,MX,OtherCountry,SciFi War,Stand-up Comedy,Family Drama,Murder Mystery,Holidays,Top Secret,War Documentary,College Life,Father & Son Drama,Adventure,Love Story,Gangster
4844,ts305788,The Perfect Mother,SHOW,"Convinced of her daughter's innocence in a homicide, a devoted mother soon uncovers unsettling truths as the line between victim and perpetrator blurs.",2022,TV-MA,NC-17,49,"['drama', 'thriller']","['FR', 'DE']",1.0,tt15341198,5.9,845.0,14.164,6.0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1.190477219681679,1.1904794460087005,86.90439443285536,1.190547717468151,1.1904943849949814,1.1905165337932315,1.190476228632912,1.19048609517722,1.1905003447859128,1.1904791985296366,1.1905726214365737,1.1905757766356384
4845,tm983784,Coming Home in the Dark,MOVIE,A school teacher is forced to confront a brutal act from his past when a pair of ruthless drifters takes him and his family on a nightmare road-trip.,2021,,OTHERS,93,"['thriller', 'crime', 'horror']",['NZ'],,tt6874762,5.7,5114.0,11.156,5.7,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,17.520737810926633,0.595252391776638,0.5952509953216316,14.116111377056015,0.5952530304054364,0.5952740388783984,0.5952387287079608,18.372332998245923,35.933200005219206,0.5952404783936461,9.890866572870777,0.5952415721977293
4846,tm1171875,Too Old for Fairy Tales,MOVIE,"In Waldek's life, filled mainly with computer games, there is a real earthquake. During her absence, mum stays under the care of a crazy and unpredictable aunt, who introduces discipline that has been alien to him so far and imposes new duties. But although an extraordinary relative gives Waldek a real survival camp, the boy also receives the most valuable life lesson from her.",2022,,OTHERS,106,"['comedy', 'family']",[],,tt15575356,6.1,34.0,8.449,6.4,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.4902191048326147,10.51133852458898,9.52208360509558,17.47218422658967,0.49019607856333375,0.490229610042287,0.4901962886522674,0.4902102204046853,16.942041503649357,12.195037159739753,0.49020896734613834,30.41605471049533
4847,ts321918,Human Resources,SHOW,"Lovebugs, Hormone Monsters and a parade of other creatures juggle romance, workplace drama and their human clients' needs in this ""Big Mouth"" spinoff.",2022,TV-MA,NC-17,27,"['animation', 'comedy', 'romance']",['US'],1.0,tt11092142,7.2,5579.0,21.344,6.5,0,0,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1.0417159449275655,1.041676882875075,1.0417014417795456,1.0416687554392103,1.0417091358889405,14.445420165312168,14.578526421552834,44.68169668484968,1.0416925262221364,17.960808685747264,1.0417087855600684,1.0416745698455216
4848,tm993838,Long Story Short,MOVIE,"Teddy wakes up the morning after his wedding to discover that he's jumped forward a year in his life to his first anniversary. Trapped in an endless cycle of time jumps, transported another year ahead every few minutes, he is faced with a race against time as his life crumbles around him.",2021,R,R,90,"['fantasy', 'comedy', 'romance']",['AU'],,tt10896634,6.5,4995.0,59.305,7.0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0.641039592108111,0.6410317430680051,42.865365587925616,10.133554986548214,0.641054112631094,12.614432960425468,0.641062745722322,0.6410257583084202,29.25831074025111,0.6410295091596808,0.6410458913310958,0.6410463725208492
4849,ts328194,My Name,SHOW,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.",2021,TV-MA,NC-17,50,"['thriller', 'action', 'crime', 'drama']",['KR'],1.0,tt12940504,7.8,19737.0,86.286,8.3,0,1,0,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0.6410661645719942,0.6410327000116834,0.6410288021951132,17.465152691049205,0.6410256410853561,0.6410550885007127,0.6410256410567077,0.6410280869543884,48.98149516057883,27.784012238102157,0.6410497412940976,0.6410280445997426
4850,tm983723,The Sparks Brothers,MOVIE,"Take a musical odyssey through five weird and wonderful decades with brothers Ron & Russell Mael, celebrating the inspiring legacy of Sparks: your favorite band’s favorite band.",2021,R,R,140,"['documentation', 'music', 'comedy', 'history']","['GB', 'US']",,tt8610436,7.8,4663.0,6.784,7.3,1,0,1,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,1.0416736794722965,1.0416970088473305,1.0416746214009875,13.541663501571099,1.04166666671887,1.0416752027118983,55.70260175668662,1.0416820494560326,1.0416778996469007,1.0416666667264265,1.0416666666870822,21.380654280074438
4851,tm855839,The Shadow in My Eye,MOVIE,"On March 21st, 1945, the British Royal Air Force set out on a mission to bomb Gestapo's headquarters in Copenhagen. The raid had fatal consequences as some of the bombers accidentally targeted a school and more than 120 people were killed, 86 of whom were children.",2021,,OTHERS,107,"['war', 'drama', 'history']",['DK'],,tt9170516,7.3,9462.0,22.432,7.742,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0.6410374349581711,0.6410476552985341,0.6410541516728189,0.6410505283304511,0.6410658602376768,43.1919183589692,11.162956580974049,8.375076120038539,0.6410326513887618,0.6410425006534611,19.058898632418902,13.723819525059447
4852,tm1108321,Dave Chappelle: The Closer,MOVIE,"As he closes out his slate of comedy specials, Dave takes the stage to try and set the record straight — and get a few things off his chest.",2021,,OTHERS,72,['comedy'],['US'],,tt15523010,8.0,25873.0,7.841,7.2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.041759423012658,88.5411319331813,1.041727422748982,1.0416666667112289,1.0418898864326203,1.041673183969989,1.0417134499813974,1.0416765037620312,1.0416774616344344,1.0416666783184467,1.041677233179268,1.0417401570676454
4853,tm1092958,No One Gets Out Alive,MOVIE,An immigrant in search of the American dream is forced to take a room in a boarding house and soon finds herself in a nightmare from which she can't escape.,2021,R,R,85,"['horror', 'thriller', 'drama']","['RO', 'US']",,tt13056008,5.3,15031.0,96.132,6.0,0,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0.8333362523375474,0.8333655817435115,57.0961508656491,0.8333403101401942,0.8333528786070512,0.8333782971334589,0.8333340037608612,0.833341200279066,34.570334965900926,0.8333349220367386,0.8333621070077372,0.8333686154038101
4854,ts296743,Welcome to Eden,SHOW,"Are you happy? With this question, Zoa and four other attractive young people, very active on social networks, are invited to the most exclusive party in history on a secret island, organized by the brand of a new drink. What begins as an exciting journey will soon become the journey of a lifetime. But paradise is not really what it seems - Welcome to Eden.",2022,TV-MA,NC-17,41,"['action', 'scifi', 'drama', 'thriller']","['ES', 'KN']",1.0,tt13457822,5.4,4145.0,198.535,7.3,0,1,0,1,0,0,1,4,1,0,0,0,0,0,0,1,0,0,1,0.5208394150344626,0.5208520985611047,22.38826556501933,0.5208359844819745,0.5208364619221718,0.5208469300891085,0.520851764252944,0.5208510501552915,41.921137609775386,8.184119419766116,0.5208669917325411,23.33969670920957
4855,ts108042,Maya and the Three,SHOW,A Mesoamerican warrior princess embarks on a quest to recruit three legendary fighters to help save the world of gods and humankind.,2021,TV-Y7,PG,131,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['MX'],1.0,tt8787772,8.1,3780.0,51.341,7.8,0,1,1,0,0,0,1,6,3,0,0,0,0,0,0,0,0,1,0,1.0417614494453231,1.041688360172694,1.0417129906449663,1.0416716773264632,1.0416666812787168,45.09275296394129,1.0417027041309799,1.041673248046871,44.490313105898835,1.0416722763139292,1.0416675204894965,1.0417170223104426
4856,tm1046264,The Vault,MOVIE,"When an engineer (Freddie Highmore) learns of a mysterious, impenetrable fortress hidden under The Bank of Spain, he joins a crew of master thieves who plan to steal the legendary lost treasure locked inside while the whole country is distracted by Spain's World Cup Final. With thousands of soccer fans cheering in the streets, and security forces closing in, the crew have just minutes to pull off the score of a lifetime.",2021,R,R,118,"['crime', 'action', 'thriller', 'fantasy']",['ES'],,tt9742794,6.4,21511.0,22.456,5.9,0,0,0,1,1,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0.3472513749439274,0.34722677822106335,0.3472268179538661,5.944136978035222,7.537617639683066,41.83928263995521,11.771529170989725,13.750739232014222,0.3472378018768505,0.34723426213961384,0.34722323766792307,17.073294066519278
4857,ts329699,The Andy Warhol Diaries,SHOW,"After he's shot in 1968, Andy Warhol begins documenting his life and feelings. Those diaries, and this series, reveal the secrets behind his persona.",2022,TV-MA,NC-17,66,['documentation'],['US'],1.0,tt18082212,7.7,1844.0,1.844,7.6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0416750071168774,20.38496304841493,33.107074215701694,1.0416817669221863,1.0417182873723692,1.0417378943393862,1.041702507060469,1.0416725461481322,1.0417310563855542,1.041666666755494,37.13267780566116,1.0416991981217583
4858,tm1150385,The Tinder Swindler,MOVIE,"Posing as a wealthy, jet-setting diamond mogul, an Israeli conman wooed women online then conned them out of millions of dollars. Now some victims plan for payback.",2022,,OTHERS,114,"['documentation', 'crime']",['GB'],,tt14992922,7.2,61809.0,41.443,7.061,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1.6666666667379908,1.6666685258151528,1.6667184496309342,21.666662057572935,1.6666988325982184,34.50216847379424,1.6666666667252514,1.666666666734654,28.83105759306146,1.6666666671187955,1.666685155817309,1.6666742443930567
4859,tm1138743,The Martha Mitchell Effect,MOVIE,She was once as famous as Jackie O—and then she tried to take down a President. Martha Mitchell was the unlikeliest of whistleblowers: a Republican wife who was discredited by Nixon to keep her quiet. Until now.,2022,PG,PG,40,['documentation'],['US'],,tt16379454,,,4.687,6.8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.083333333419819,2.08333871467073,2.083346086056181,50.17382030714038,2.0833361783703195,28.99265825203001,2.0833876270112137,2.08338505844664,2.083349173662797,2.0833333334214443,2.0833409918745804,2.0833709438958845
4860,ts283080,Who Killed Sara?,SHOW,"Hell-bent on exacting revenge and proving he was framed for his sister's murder, Álex sets out to unearth much more than the crime's real culprit.",2021,TV-MA,NC-17,41,"['drama', 'crime', 'thriller']",['MX'],3.0,tt11937816,6.4,13960.0,119.334,7.7,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1.190480449170542,1.1904808675620573,1.1904761905401346,16.663524493548927,1.190476190512288,1.1905450697901756,1.190476190496674,1.1904795531274808,71.43159626859791,1.1904951073242447,1.190492536608283,1.190477082721298
4861,tm1227918,Under the Amalfi Sun,MOVIE,"A year after their romance began in Riccione, Vincenzo and Camilla reunite for a vacation on the picturesque Amalfi Coast and put their love to the test.",2022,PG-13,PG,90,"['romance', 'comedy', 'drama']",['IT'],,tt15311262,5.2,502.0,561.722,6.3,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1.190483054086631,1.1904767981680495,67.18175398975119,1.1905096309536598,1.1904761906404808,1.19049225405076,1.190480121070667,1.1905545877790014,20.913268758340195,1.1904761913492314,1.1905441099065162,1.1904843139036214
4862,ts287976,Young Royals,SHOW,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated.",2021,TV-MA,NC-17,45,"['drama', 'romance']",['SE'],2.0,tt14664414,8.3,29025.0,43.342,8.8,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1.1905232147204763,17.66984748599479,1.1905174976517097,1.1904808621144725,1.190476190559565,1.1905033076325058,1.1904806276328388,15.567729979775926,1.1905349572522788,1.19050980661972,56.04789693629,1.1904991337557076
4863,ts225657,Halston,SHOW,American fashion designer Halston skyrockets to fame before his life starts to spin out of control.,2021,TV-MA,NC-17,47,['drama'],['US'],1.0,tt9569546,7.5,14681.0,18.504,7.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1904761905913754,1.1905443390156263,50.65400353707958,1.1905508227821675,1.1905256262008497,1.1905321163233784,15.476190603075285,1.190476512373327,23.155160350439385,1.1904761905432482,1.1905001400371196,1.190563571538646
4864,tm347095,Oxygen,MOVIE,"A woman wakes in a cryogenic chamber with no recollection of how she got there, and must find a way out before running out of air.",2021,,OTHERS,100,"['scifi', 'thriller', 'horror', 'drama', 'fantasy']","['FR', 'US']",,tt6341832,6.5,37871.0,44.5,6.635,0,1,0,1,0,0,0,5,3,1,0,0,0,0,1,0,0,0,0,1.19053245218937,1.190496086322952,1.1904986259029782,35.664879986168124,1.190492433541306,1.1905090735911386,15.476168731151125,1.1904761905378929,38.14446103740243,1.1904793194687153,1.190500526647295,1.1905055370766486
4865,ts229335,Anxious People,SHOW,"A failed bank robber locks himself in a home, along with a real estate agent, two IKEA addicts, a pregnant woman, a suicidal millionaire and a rabbit.",2021,TV-MA,NC-17,29,"['crime', 'drama', 'comedy']",['SE'],1.0,tt11168604,6.8,3913.0,3.126,6.4,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1.190515004192941,1.1904954066360793,1.1905207805240074,33.26307918442624,1.190490170319023,1.19054635280035,15.476188925120368,1.190476190723722,40.546152301925694,1.1905380215693782,1.190502282157687,1.1904953796045026
4866,tm1087461,Last Man Down,MOVIE,"After civilization succumbs to a deadly pandemic and his wife is murdered, a special forces soldier abandons his duty and becomes a hermit in the Nordic wilderness. Years later, a wounded woman appears on his doorstep. She's escaped from a lab and her pursuers believe her blood is the key to a worldwide cure. He's hesitant to get involved, but all doubts are cast aside when he discovers her pursuer is none other than Commander Stone, the man that murdered his wife some years ago.",2021,R,R,87,"['thriller', 'action', 'scifi']","['SE', 'GB']",,tt12335692,4.8,12850.0,358.251,6.273,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,0,0,0,1,0.3788147780119282,8.373651057787528,0.37879108567270386,50.51584257881551,0.3787885870948194,0.37879846211336893,0.37879231272894504,0.37878882626501104,0.37880635552995545,20.161989623178016,17.91814017868593,0.3787961541162878
4867,tm1046026,The Trip,MOVIE,"A dysfunctional couple head to a remote lakeside cabin under the guise of reconnecting, but each has secret designs to kill the other. Before they can carry out their respective plans, unexpected visitors arrive and the couple is faced with a greater danger than anything they could have plotted.",2021,,OTHERS,114,"['action', 'thriller', 'comedy', 'horror']",['NO'],,tt13109952,6.9,20921.0,65.274,6.7,0,0,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0.7576145469345322,0.7575758351432429,67.19319458399792,0.7575757576340709,0.7575972863430941,0.7576655487088078,0.7575758640194373,0.7575884298362324,25.2308639925857,0.7575757576468496,0.7575913178589816,0.7575810792911303
4868,tm416779,The Woman in the Window,MOVIE,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,2021,R,R,100,"['drama', 'thriller', 'crime']",['US'],,tt6111574,5.7,72490.0,23.639,6.1,0,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.8333519524374132,40.78723011412228,0.8333697396197443,21.866602786778273,0.8333333335437714,0.8333612950034139,0.833338350876775,0.8333333333783534,0.8333770003808807,0.8333450416832691,0.8333565926375894,29.846000459538224
4869,ts287559,Jupiter's Legacy,SHOW,"As the world's first generation of superheroes (who received their powers in the 1930s) become the revered elder guard in the present, their superpowered children struggle to live up to the legendary feats of their parents.",2021,TV-MA,NC-17,45,"['scifi', 'action', 'drama', 'thriller', 'fantasy']",['US'],1.0,tt5774002,6.7,37848.0,59.076,7.3,0,1,0,1,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,37.947605268419075,0.7575921721889178,0.7575979781418613,0.7575797398990093,0.7575844236288625,0.7576008135567245,0.7575816828205674,0.757587288138912,0.757586351115746,0.7576308066229588,54.4764250001317,0.7576284753356582
4870,tm1191224,365 Days: This Day,MOVIE,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",2022,NC-17,NC-17,111,"['romance', 'drama']",['PL'],,tt12996154,2.5,16587.0,449.292,5.8,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,14.769454602621524,0.7576060524532585,0.7576310538001972,0.757608360834418,21.013837943372042,0.7575976857097816,0.7575767334600741,0.757575824250263,38.34216523370592,19.81374259054097,0.757614084908128,0.7575898343434172
4871,ts301625,Hold Tight,SHOW,"When a young man goes missing soon after his friend dies, life in a tight-knit, affluent Warsaw suburb slowly unravels, exposing secrets and lies.",2022,TV-MA,NC-17,47,"['crime', 'drama', 'thriller']",['PL'],1.0,tt15019128,6.1,2288.0,6.901,7.2,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.7575817994181308,0.7575772287027401,0.7576144383065992,0.7575766655730123,13.211787663866453,0.757583735903035,0.7575766595221977,0.757577958597258,79.21235631714805,0.7575960494204182,0.7575889787427796,0.7575825047993214
4872,tm1075215,Aftermath,MOVIE,"Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",2021,,OTHERS,114,"['horror', 'thriller', 'drama']",['US'],,tt10691162,5.3,15646.0,46.058,6.4,0,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,35.77150864835409,0.5556001155435017,27.196290382407607,0.555559307397273,0.5555733273626456,0.5555917997855166,0.5555993584776797,0.55556062147982,0.5555924973696224,0.5555622173202491,32.03194333841544,0.555618386086573
4873,tm1094217,Chickenhare and the Hamster of Darkness,MOVIE,"Follows a young hero born half chicken and half hare. Eager to fit in and feel loved in spite of his differences, he is obsessed by adventuring in spite of his clumsiness.",2022,,OTHERS,91,"['animation', 'comedy', 'family', 'romance', 'fantasy']","['BE', 'FR']",,tt12532368,6.3,1303.0,511.444,7.446,0,0,1,0,0,1,0,5,3,0,0,0,0,0,1,0,0,0,1,27.34935507020847,0.8333333333551367,0.8333592299298677,0.8333342757871596,0.8333334312200491,0.8333349305280265,0.8333333333944997,0.8333333333628257,0.8333604105845361,30.42881502696832,0.8333491886384538,34.72175843602267
4874,ts287438,The Innocent,SHOW,"An accidental killing leads a man down a dark hole of intrigue and murder. Just as he finds love and freedom, one phone call brings back the nightmare.",2021,TV-MA,NC-17,58,"['thriller', 'drama', 'crime']",['ES'],1.0,tt10147644,7.8,29670.0,15.042,7.8,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0.7575846241710437,0.7576142122156382,0.7576496325418879,25.23657159419097,0.7575779816703059,11.453077085976123,0.7575936865858365,0.7575860497156205,56.49193987037049,0.7575762991554497,0.7576492110847723,0.7575797523218668
4875,tm1199146,Toscana,MOVIE,"When a Danish chef travels to Tuscany to sell his father's business, he meets a local woman who inspires him to rethink his approach to life and love.",2022,,OTHERS,90,"['drama', 'romance']",['DK'],,tt13276352,5.7,5826.0,11.013,5.8,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.833387706784426,0.8333393665640353,33.53583680717078,0.8333445808900265,0.8333483461877311,27.147462033384993,0.8333333334425772,0.8333334240803476,31.816543764906726,0.8333360365084437,0.8333866390195754,0.8333479610603369
4876,tm1141439,Home Team,MOVIE,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team.",2022,PG,PG,95,"['family', 'comedy', 'sport']",['US'],,tt14592064,6.0,17767.0,72.562,6.8,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,12.27053897132742,10.812160098560748,44.07689689856619,0.5555861095322275,16.67940486397041,0.5555782902899113,0.5555716294599586,0.5555798510014569,0.5556013247573776,0.5555997125824789,0.5556042142902105,12.27187803566161
4877,tm1018747,Live Is Life,MOVIE,"Summer 1985. As every year, Rodri travels from Catalonia to Galicia and is reunited with his four friends. As real-world problems begin to undermine their friendship, the five of them embark on a nighttime adventure in search of a mythical object.",2022,,OTHERS,110,"['comedy', 'drama']",['ES'],,tt12923028,7.0,70.0,27.199,6.8,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,21.28755966123776,0.6410337070789167,32.40088781462632,0.641038257145185,0.6410257971247919,0.6410483591695791,0.6410264746342742,29.849471545686406,0.6410566940501369,0.6410288877458398,11.333777864024746,0.6410449374760315
4878,tm949309,The White Tiger,MOVIE,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,2021,R,R,125,"['drama', 'crime']","['SG', 'US', 'IN']",,tt6571548,7.1,59441.0,19.472,6.955,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0.6410338014187681,30.404166905820233,0.6410376336564169,0.6410534361737757,8.946839443781863,21.61132487394512,0.6410890054612494,0.6410407251536786,0.641066048576875,0.6410283841438805,0.6410763499207558,33.90924339194736
4879,ts343432,Yakamoz S-245,SHOW,"After disaster strikes the Earth, a marine biologist on a research mission in a submarine must fight to advance the process into a conspiracy.",2022,TV-MA,NC-17,48,"['scifi', 'drama', 'action', 'thriller']",['TR'],1.0,tt13317454,6.1,5789.0,13.009,7.2,0,1,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,1.3889256513051402,1.3888888897668303,1.3888914687968592,32.67116154136499,1.388888894051718,36.773217395456264,1.388890687628499,1.3888891827935341,1.3888985626931543,18.055559855502175,1.388898981710772,1.3888888889300823
4880,ts287352,Hit & Run,SHOW,"A happily married man's life is turned upside down when his wife is killed in a mysterious hit-and-run accident in Tel Aviv.  Grief-stricken and confused, he searches for his wife's killers, who have fled to the U.S.  With the help of an ex-lover, he uncovers disturbing truths about his beloved wife and the secrets she kept from him.",2021,TV-MA,NC-17,44,"['drama', 'action', 'thriller', 'crime']",['IL'],1.0,tt9073940,7.0,8602.0,20.178,7.5,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0.39682608196623104,0.3968613122637214,0.3968530248808296,43.89930904999678,21.814242843181372,0.3968516580162488,0.39682693865866203,0.39682842891030173,30.714898885174723,0.39683754083110123,0.39683622633973953,0.3968280097802838
4881,ts328605,Midnight at the Pera Palace,SHOW,"At a historic Istanbul hotel, a journalist is unexpectedly thrust into the past and must stop a plot that could change the fate of modern Turkey.",2022,TV-14,PG,44,"['thriller', 'drama', 'history']",['TR'],1.0,tt13317508,7.0,7377.0,5.849,6.9,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,11.003226774342743,0.8333406996443089,50.63017482084678,10.833312490891108,0.8333916524310856,0.8333760254672535,0.8333333337117464,0.8333333335233553,0.8333555192065514,0.8333810060930961,0.8333381538848517,20.866436189957124
4882,ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,"In this harrowing docuseries, a cruel conman masquerading as a British spy manipulates and steals from his victims, leaving ruined families in his wake.",2022,TV-MA,NC-17,42,"['documentation', 'crime']",['GB'],1.0,tt15479704,7.0,6370.0,6.409,6.564,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1.6666666667971946,1.6667589624602808,1.6666738536439216,1.6666717376771638,41.66667460886014,1.666820264091675,1.6666666667946668,1.666666666775455,1.666680423738982,1.666666666807928,41.666385454266646,1.6666680280859567
4883,tm1110527,Captain Nova,MOVIE,"A fighter pilot travels back in time to save the future world from environmental disaster, but a side-effect turns her young again and no-one takes her seriously.",2021,,OTHERS,86,"['action', 'family', 'scifi']",['NL'],,tt14915608,5.5,1391.0,7.99,6.2,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,48.00045339570752,0.9259519927755071,0.9259445228628798,0.9259573504822782,0.9259344403723448,0.92596236332018,0.925937361928917,0.9259354931034769,42.740109732108166,0.9259260014320506,0.9259401684249565,0.9259471774817295
4884,tm1022103,Outlaws,MOVIE,Introverted Girona student Nacho meets two delinquents from the city's Chinatown and gets caught up in a summer onslaught of burglaries and hold ups that will change his life.,2021,R,R,125,"['crime', 'action', 'thriller']",['ES'],,tt11892272,6.9,3985.0,67.192,7.0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0.9259456095920129,11.881172283224892,0.9259890818712011,0.9259840457702421,0.9259259259821753,0.9259505208349872,0.9259268852854435,12.059541430900984,54.50129195653594,0.9259378110410799,0.9259633491875493,14.150371099773517
4885,tm1046627,Hypnotic,MOVIE,"A young woman seeking self-improvement enlists the help of a renowned hypnotherapist. But after a handful of intense sessions, she discovers unexpected and deadly consequences.",2021,,OTHERS,88,"['thriller', 'horror', 'drama']",['CA'],,tt12383460,5.3,15690.0,71.857,6.121,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,11.635713560703142,0.7575829643469786,0.7575842100027033,0.7575976779765489,0.757592568935647,17.469913807719998,0.7575826214720676,0.757589225598642,64.07606778180634,0.7576044872632195,0.7575907718436392,0.7575803223310614
4886,ts314135,VOIR,SHOW,"Film lovers examine the cinematic moments that thrilled, perplexed, challenged and forever changed them in this collection of visual essays.",2021,TV-MA,NC-17,20,['documentation'],['US'],1.0,tt15677070,6.8,1323.0,1.35,7.2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.083333333395951,2.083333333364666,2.083333337652303,2.0833333333836057,2.0833333333972393,2.083333333359169,41.37000938472638,2.0833333355959023,37.796613209918156,2.0833609354015508,2.083333414281217,2.0833497155238723
4887,tm1185360,Return to Space,MOVIE,The inspirational rise of SpaceX as well as Elon Musk's two-decade effort to resurrect America’s space travel ambitions.,2022,,OTHERS,128,['documentation'],['US'],,tt18555320,7.3,4087.0,19.791,6.2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.6668387201673969,41.66634962375154,1.6666772748339413,1.6667127191783606,1.6666917897104851,1.6666666668221115,21.666641490388816,1.6666666667320942,1.6667016072871106,21.666650897260585,1.6666666666980108,1.666735877169563
4888,ts321298,Business Proposal,SHOW,An ordinary office worker disguises herself and goes on a blind date with her attractive boss in the place of her friend to end this unwanted marriage blind date after her request.,2022,TV-14,PG,61,"['drama', 'romance', 'comedy']",['KR'],1.0,tt14819828,8.1,7806.0,183.465,8.3,0,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0.6944710582222358,0.6944444444894077,0.6945053590426244,0.6944480766922099,0.6944540025564492,0.6944699150905832,20.43394786373834,0.6944500666034202,19.010420665571797,26.222528223004897,28.77740002223566,0.69446030275238
4889,tm1120855,Along for the Ride,MOVIE,"The summer before college Auden meets the mysterious Eli, a fellow insomniac. While the seaside town of Colby sleeps, the two embark on a nightly quest to help Auden experience the fun, carefree teen life she never knew she wanted.",2022,,OTHERS,106,"['drama', 'romance']",['US'],,tt14506528,6.1,5347.0,158.01,6.6,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.5555613070675405,0.5555580917711742,0.5555902153342482,0.555566575183277,0.5555643955560354,19.863096106283734,0.5555588461950868,14.309871559936155,33.58262602384019,0.5555938966029033,27.799837579179343,0.555575403050316
4890,tm861000,Worth,MOVIE,"Kenneth Feinberg, a powerful D.C. lawyer appointed Special Master of the 9/11 Fund, fights off the cynicism, bureaucracy, and politics associated with administering government funds and, in doing so, discovers what life is worth.",2021,PG-13,PG,118,"['drama', 'history']","['CA', 'GB', 'US']",,tt8009744,6.8,13524.0,14.465,6.8,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,39.08576239836648,30.669725701401163,0.8333481923421103,11.824180259144281,0.8333432137394049,0.8333819893646085,0.83336507721525,11.75340575268977,0.8333940444205833,0.8333622279817402,0.8333596296298736,0.8333715137047523
